dim,chi2
20506,0.24933522148548687
20859,0.24933522148548687
25193,0.2492720705326798
26081,0.2492720705326798
12108,0.24924641502580389
12609,0.24923911222815348
3485,0.24923707650760565
12925,0.24923374075430968
12038,0.24923374075430968
2366,0.24920432639480822
3759,0.24918648378950206
4745,0.24918648378950206
8452,0.24913615384013837
2039,0.24913057704313923
23521,0.2490791838169965
24155,0.2490791838169965
23242,0.24907719257252653
23980,0.24907719257252653
1796,0.24896214733624192
20369,0.24893233110020374
20769,0.24893233110020374
11820,0.24890098481389322
25707,0.24888247942134026
24936,0.24888247942134026
6256,0.2488787054292006
6666,0.2488787054292006
7819,0.24884679559937578
8410,0.24884679559937578
9617,0.24883712861338614
9478,0.24882588432199942
21961,0.24880757019679348
21454,0.24880757019679348
14294,0.24877623257745915
27526,0.24876170269489006
26515,0.24876170269489006
1320,0.24871590892910556
8427,0.2487027551470865
7822,0.2487027551470865
24492,0.2486987663268032
23769,0.2486987663268032
19354,0.2486746189043456
19554,0.2486746189043456
23682,0.24867443447855472
24395,0.24867443447855472
25573,0.24860765246851935
24755,0.24860765246851935
20759,0.2485797710508023
20329,0.2485797710508023
24247,0.24856930313177
23562,0.24856930313177
12661,0.24855354121270487
15885,0.24855039563776307
16393,0.24855039563776307
16691,0.24847679159790687
8741,0.24844125688263685
24563,0.24843675718561148
23825,0.24843675718561148
10560,0.2484205361637512
5296,0.24841458860339338
6042,0.24839146065351816
6430,0.24839146065351816
8551,0.24837898012439663
7933,0.24837898012439663
11062,0.24834775660888145
16610,0.24834341337387222
14864,0.24831070460666183
16437,0.24827595325952934
15986,0.24827595325952934
15660,0.24827595325952934
5842,0.2482719264650805
13149,0.24825495576336534
18073,0.24824638580948077
17122,0.24824638580948077
12864,0.2482396892341836
15,0.24816340040197393
15150,0.2481628611381712
23943,0.24814400476859963
23270,0.24814400476859963
1879,0.24813898150390196
27886,0.2481344058496574
26986,0.2481344058496574
19720,0.24813249055738767
20023,0.24813249055738767
17821,0.24812122889541535
18877,0.24812122889541535
20556,0.2481168525388669
20964,0.2481168525388669
26525,0.24807131916225547
27423,0.24807131916225547
25870,0.24806260034326655
25087,0.24806260034326655
7689,0.2480439910572384
7182,0.2480439910572384
15010,0.24804104691148127
4388,0.2480325682590966
5724,0.2480039402821616
12906,0.24799996034053354
20510,0.24798129374875247
20927,0.24798129374875247
27058,0.24797794936629725
27547,0.24797794936629725
13743,0.24792874038257423
12858,0.24792874038257423
12784,0.24792610835558274
8711,0.24788230713103937
13380,0.24788230713103937
17767,0.24787996590686656
18756,0.24787996590686656
17529,0.24784347671573398
18501,0.24784347671573398
13803,0.24782641285409074
11986,0.24782022797141262
27964,0.24781955854808535
26985,0.24781955854808535
23226,0.24777900973597142
23960,0.24777900973597142
21571,0.24777789679799483
21070,0.24777789679799483
23161,0.24776327613374113
22522,0.24776327613374113
6262,0.24769860554335077
27481,0.24769064203676672
26585,0.24769064203676672
9122,0.24766777423213127
10423,0.24766079628246468
14580,0.2476410818651027
20757,0.247559526882198
20354,0.247559526882198
15677,0.24754052833902976
16098,0.24754052833902976
15166,0.24748420240943686
22223,0.24743043236697568
22876,0.24743043236697568
1342,0.24742913024515029
10397,0.24742184726777544
11198,0.24742184726777544
15891,0.24741910811096074
16275,0.24741910811096074
6736,0.24741269489440715
1335,0.247366719466026
7043,0.24736250587982864
6606,0.24734837660456305
14328,0.24734513436451586
3930,0.2473137573730945
10418,0.2473047381361266
14890,0.24730239436950452
16637,0.2472987958600979
26152,0.24724984840111794
25308,0.24724984840111794
22211,0.24724824251577698
22853,0.24724824251577698
21839,0.2472332901902221
21327,0.2472332901902221
6376,0.24720999600611104
24797,0.24719098581341342
25591,0.24719098581341342
14856,0.24715502452465532
16880,0.24714875682382398
2800,0.24714152951796534
3800,0.24714152951796534
12862,0.2470361300459629
8371,0.2470361300459629
7574,0.24695708117363424
15135,0.246948954748289
23157,0.24691164049353717
22548,0.24691164049353717
14822,0.24690230894953408
9084,0.2468856696190699
20161,0.24686833177233147
19866,0.24686833177233147
9033,0.24685782492402408
19472,0.24683390387580129
19254,0.24683390387580129
17026,0.24682992734282655
17997,0.24682992734282655
3941,0.24678302608610586
23325,0.2467718375315993
24038,0.2467718375315993
26160,0.24674777376629323
25311,0.24674777376629323
18431,0.24673586393184854
17364,0.24673586393184854
10900,0.24665815041843564
10204,0.24663645452276087
11970,0.24662826228397333
16354,0.24661401637639394
20002,0.2465354929827388
19689,0.2465354929827388
25821,0.2465010795715965
25002,0.2465010795715965
14729,0.2464945576805717
18121,0.24640512587050184
17060,0.24640512587050184
16054,0.2463901995232305
8520,0.2463021556005748
7912,0.2463021556005748
5704,0.246295481609734
5397,0.246295481609734
12588,0.24626256060997803
25298,0.24625672277867805
26099,0.24625672277867805
24828,0.24624653393305052
25532,0.24624653393305052
20243,0.24616825848141963
20606,0.24616825848141963
15265,0.24610668918464051
18422,0.24609512293367436
17425,0.24609512293367436
1845,0.24608182935477907
2158,0.24608182935477907
16851,0.24602651669454986
2086,0.24601068256214514
22466,0.2460040616885209
22987,0.2460040616885209
12209,0.24599474773645968
13143,0.24599474773645968
13359,0.245980156390045
25732,0.24597274411967573
24787,0.24597274411967573
17100,0.24594454650992587
18076,0.24594454650992587
22718,0.2459440586116994
22108,0.2459440586116994
3829,0.24592072081159927
2846,0.24592072081159927
25864,0.2459184900868043
25082,0.2459184900868043
9702,0.24586174319802415
18545,0.24585928119493067
17514,0.24585928119493067
17283,0.24581999480150413
18156,0.24581999480150413
10989,0.24581851669743354
5992,0.245799202330475
6395,0.245799202330475
25155,0.2457580175901397
25860,0.2457580175901397
19380,0.24567671553725817
19179,0.24567671553725817
2345,0.245676046599338
6769,0.24560696505255644
6358,0.24560696505255644
9575,0.24557614614262196
27835,0.24557352188757303
26925,0.24557352188757303
15386,0.24556815662410753
22558,0.24555845444413132
22985,0.24555845444413132
16971,0.2455551427851168
7194,0.24555377410395657
7807,0.2455282456156849
8425,0.2455282456156849
23441,0.2454271920673656
24163,0.2454271920673656
19136,0.24540204220824532
19034,0.24540204220824532
2019,0.2453305530293989
10835,0.24530780782745049
10072,0.24530780782745049
9378,0.24530780782745049
3039,0.2453004861302284
2618,0.24529616280743977
27306,0.24521797667431042
26388,0.24521797667431042
2687,0.24514411126611596
14863,0.24505659585514394
11090,0.24505258973919458
11877,0.24505258973919458
7647,0.24504642444829922
22501,0.24504352380370686
23089,0.24504352380370686
2586,0.24498562989529205
11093,0.24498237711928186
21357,0.24497702239044805
21912,0.24497702239044805
2752,0.24492327535753142
12823,0.24483602491963444
18554,0.2448176002732141
17652,0.2448176002732141
23312,0.24475632411251091
24014,0.24475632411251091
24007,0.24475186813313188
23294,0.24475186813313188
3016,0.2446862512667213
4055,0.2446862512667213
26928,0.24466407707105228
27837,0.24466407707105228
6661,0.24464899362235504
11623,0.24459346202785318
9463,0.24442002969736004
12481,0.24441985893163576
14520,0.24439394145467364
26113,0.24438192150566643
25306,0.24438192150566643
23716,0.2443465737368717
24494,0.2443465737368717
5896,0.24432509752180706
14373,0.2442062491856038
20803,0.2441969287218671
20399,0.2441969287218671
396,0.24417982301844923
23019,0.24417832976817475
22577,0.24417832976817475
13570,0.24414615688512467
12646,0.24414615688512467
18994,0.24412572327371473
19096,0.24412572327371473
6043,0.24406348841463948
6431,0.24406348841463948
22728,0.24405639415494906
22119,0.24405639415494906
630,0.2440018337037244
21689,0.24388885295827537
21177,0.24388885295827537
7871,0.2438617734746975
14284,0.2438395389460988
9508,0.24383262601851274
10226,0.24383262601851274
27509,0.24377410962353685
26541,0.24377410962353685
20253,0.24375158577021216
20652,0.24375158577021216
5446,0.24372088392900776
6418,0.24368141871466206
9601,0.24366335049744817
10313,0.24366335049744817
6202,0.2436516574334638
25256,0.2436283480209049
26086,0.2436283480209049
4161,0.24359504423110406
3168,0.24359504423110406
5138,0.24356972307995772
5346,0.24356972307995772
8160,0.24355926247279266
7134,0.24355275887057842
4497,0.2435270044472011
23201,0.24352527464437562
23927,0.24352527464437562
19828,0.24352135013982662
20109,0.24352135013982662
27743,0.2435212732241123
27078,0.2435212732241123
24922,0.2434778054429128
25683,0.2434778054429128
27637,0.24341961112009128
26853,0.24341961112009128
6405,0.2434189101494008
6006,0.2434189101494008
7931,0.24332464938687887
8549,0.24332464938687887
22662,0.24331266609177757
22027,0.24331266609177757
27705,0.24330687972201165
26926,0.24330687972201165
26678,0.2433057389502964
27583,0.2433057389502964
18494,0.24329737714829314
17492,0.24329737714829314
19080,0.24329153802012965
18979,0.24329153802012965
545,0.24328511105515035
6012,0.24328334729172107
21291,0.2432550053260446
21773,0.2432550053260446
27826,0.2431794667954828
26861,0.2431794667954828
23755,0.24315690574030716
24368,0.24315690574030716
7780,0.24313058209177524
6249,0.2430788601876629
5712,0.24303588910079066
5409,0.24303588910079066
2558,0.24299159304234874
18217,0.24298591186089502
17229,0.24298591186089502
11989,0.2429369437229855
17548,0.24291592797895875
18610,0.24291592797895875
3436,0.24282023524489588
3021,0.2427922439867539
589,0.2427615674191115
8963,0.24275137323085497
8349,0.24275137323085497
17708,0.24271722268461532
18739,0.24271722268461532
26936,0.24271672449110104
27735,0.24271672449110104
19870,0.24269188055428506
20174,0.24269188055428506
21759,0.24267027664200996
21256,0.24267027664200996
25523,0.2426614954860766
24826,0.2426614954860766
11227,0.2426457001106797
10431,0.2426457001106797
4789,0.24263051286978055
1067,0.24253681013491085
18194,0.24252096745885465
17349,0.24252096745885465
12989,0.2425174727924291
25364,0.24249480997948025
26124,0.24249480997948025
15300,0.24247185535861962
16331,0.24246223219724522
10309,0.24246025009346173
14931,0.24241275540481433
10349,0.24232298540479918
9665,0.24232298540479918
9883,0.24231467894476172
9766,0.24231193676308643
9088,0.24231193676308643
8740,0.24229736440574806
19716,0.24227226040939867
20008,0.24227226040939867
26932,0.24224612954938662
27858,0.24224612954938662
5141,0.2422331100413365
8951,0.24223305436405934
8363,0.24223305436405934
2915,0.24221787851791618
3635,0.24219253849253486
11404,0.24205081370657583
10587,0.24205081370657583
22475,0.24200761944431937
23109,0.24200761944431937
27575,0.2420016644435363
26652,0.2420016644435363
7720,0.24200024423026653
20144,0.24197650868128684
19847,0.24197650868128684
16282,0.24190285169884074
2243,0.24189228106757182
13585,0.24185164028920125
18939,0.2418297521044525
17920,0.2418297521044525
27286,0.24181027250531292
26367,0.24181027250531292
22783,0.2417865974306993
22149,0.2417865974306993
12106,0.24178601382264714
7907,0.2417858800467111
17193,0.24176990374843269
18218,0.24176990374843269
19463,0.2417629217068713
19272,0.2417629217068713
2992,0.24172268722566126
7919,0.24169060322169794
197,0.24168714072303904
95,0.24168714072303904
294,0.24168714072303904
22204,0.24164381787262706
22801,0.24164381787262706
4737,0.24164261772866535
24849,0.24164065393426007
25660,0.24164065393426007
18472,0.24162529381196177
17387,0.24162529381196177
5115,0.24157812756787078
5307,0.24157812756787078
22126,0.2415633252825238
22736,0.2415633252825238
3802,0.24154753864046516
5640,0.2415002272159294
15878,0.24145732136819498
16227,0.24145732136819498
9574,0.24142312293227333
8987,0.24133428046282263
8208,0.24133383662406205
15105,0.24132852407967426
25297,0.24129719238398978
26163,0.24129719238398978
16260,0.24129483931752124
25343,0.24128962129603687
26148,0.24128962129603687
23188,0.2412381467352362
23890,0.2412381467352362
2483,0.24122063407739314
2522,0.24121115007066227
21636,0.2412083506693394
21130,0.2412083506693394
21309,0.24119211554283346
21827,0.24119211554283346
15475,0.24116530031531092
20442,0.24116083619284814
20805,0.24116083619284814
629,0.24115900904317966
5361,0.2411197055163207
10324,0.2410591764643027
4549,0.2410190714281948
927,0.24101399030607204
18865,0.2409883483767436
17853,0.2409883483767436
11900,0.24095946610665894
11083,0.24095946610665894
26533,0.24095698646547625
27492,0.24095698646547625
26855,0.24092753353362545
27782,0.24092753353362545
1108,0.24086713645859978
19469,0.24085705574806332
19267,0.24085705574806332
3902,0.24081883886556285
10588,0.2407933000650525
11405,0.2407933000650525
2588,0.24077634386514962
407,0.2407562211388185
16207,0.24075382770751605
925,0.24074116629798714
13930,0.2407142816487453
24940,0.24069018709971202
25730,0.24069018709971202
13775,0.24066453051317346
7658,0.24065722955559024
7143,0.24065722955559024
5899,0.24057732269612792
878,0.24057381323850746
13098,0.24054438818818538
3037,0.24054308688014436
4062,0.24054308688014436
27250,0.24052780921938133
26345,0.24052780921938133
9893,0.2405201338639232
9182,0.2405201338639232
14584,0.24050980246317027
856,0.24049086844076867
14538,0.24048235990826128
5541,0.2404758668842713
12037,0.24047230415198112
12923,0.24047230415198112
17429,0.24044398742316456
18432,0.24044398742316456
399,0.24044028578794932
13555,0.24040352645478474
12629,0.24040352645478474
18753,0.24038769428392504
17766,0.24038769428392504
6780,0.24038590170024554
6370,0.24038590170024554
12179,0.24038570408860663
4087,0.24034759990920357
3073,0.24034759990920357
2917,0.24033393948958726
5616,0.2402841529598603
12249,0.2402508318991046
13160,0.2402508318991046
10238,0.2402298250612861
7343,0.24022164474822028
8816,0.24021896245786295
8200,0.24021896245786295
14842,0.24017123450929345
13769,0.24011208411548673
12851,0.24011208411548673
2442,0.2401082967212719
14422,0.24010238144259302
12010,0.24006957075299165
12920,0.24006957075299165
21739,0.24004288182894906
21252,0.24004288182894906
10503,0.23995823129303945
5946,0.23991500847276276
23813,0.23991078909912253
24566,0.23991078909912253
8921,0.2398887994448768
15180,0.2398837099875214
13588,0.23987641033214177
16564,0.2398601300536642
562,0.2398370900421108
26868,0.2398000904812875
27866,0.2398000904812875
7778,0.2397710223993566
7268,0.2397710223993566
25555,0.23976136461153863
24741,0.23976136461153863
18324,0.23972482322312866
17232,0.23972482322312866
962,0.2397242067151146
2338,0.23970928977379383
26415,0.23970056284981348
27485,0.23970056284981348
3032,0.23969985729203525
4070,0.23969985729203525
23757,0.2396769388984179
24471,0.2396769388984179
15781,0.23967492407567165
20367,0.23960333138318368
20598,0.23960333138318368
13082,0.23959159081483866
2986,0.23956733298713823
8261,0.2395290941297043
8870,0.2395290941297043
14713,0.2395102195939019
25871,0.23949208644352937
25146,0.23949208644352937
6854,0.23939434160520814
3539,0.239349319045097
4566,0.239349319045097
1648,0.23930470876538254
16779,0.23929764651869073
27251,0.23929585589315183
26326,0.23929585589315183
698,0.23929194754684915
27035,0.23927025555099896
27949,0.23927025555099896
10375,0.23922113887105798
18989,0.23920012208988978
19089,0.23920012208988978
23458,0.23917587683304814
24223,0.23917587683304814
21405,0.23913884611472508
21898,0.23913884611472508
4063,0.23913828451669228
3038,0.23913828451669228
22141,0.23911218205455323
22735,0.23911218205455323
27377,0.23910500432526754
26497,0.23910500432526754
11803,0.23907196216501936
10975,0.23907196216501936
26079,0.23906018384703182
25192,0.23906018384703182
12992,0.23904648870254042
12115,0.23904648870254042
12705,0.2389988654601254
13610,0.2389988654601254
3595,0.23897081168414966
4607,0.23897081168414966
15288,0.23894499859296264
22004,0.23891139590064792
22587,0.23891139590064792
2881,0.23884993443015556
26757,0.23883522253180955
27620,0.23883522253180955
14533,0.2388150509036911
13861,0.2388115833374434
13824,0.2388115833374434
7566,0.2388033363027195
5865,0.23879509599562643
5576,0.23879509599562643
1183,0.2387396426391773
14555,0.23873168932176608
16337,0.23871248507556192
15877,0.23871248507556192
9583,0.23870388094827225
19842,0.23869249223584962
20133,0.23869249223584962
9087,0.23865041747710192
14348,0.23857882912798195
3897,0.23850092577116533
13784,0.23848295598265845
8470,0.2384675496002127
3553,0.23844163119615347
3503,0.23843972966545773
4524,0.23843972966545773
17506,0.23838020138802676
18529,0.23838020138802676
1417,0.2383729554134696
11022,0.2383531915782406
11836,0.2383531915782406
15393,0.23835117357978602
13748,0.23830246000072486
12829,0.23830246000072486
7815,0.23828124828742553
26929,0.23824666302076264
27708,0.23824666302076264
1926,0.23822037190403414
5947,0.23817035721052582
11817,0.23813757672719862
24558,0.23802778481371178
23824,0.23802778481371178
3899,0.23798265198867044
14101,0.23792364985956632
14219,0.23792364985956632
13981,0.23792364985956632
18745,0.23790416248012014
17720,0.23790416248012014
15322,0.2379015063538547
14623,0.23789209950176304
6252,0.23788944090198574
16064,0.23788377596801746
16591,0.23788377596801746
16356,0.23786582737431483
13984,0.23786345515614585
14222,0.23786345515614585
14104,0.23786345515614585
1614,0.23783603924101254
6660,0.237797281152667
8196,0.23766483775279515
23123,0.23763761520704954
22578,0.23763761520704954
15171,0.23760216844656074
27955,0.23759687010378264
27000,0.23759687010378264
16901,0.23759469366761893
27953,0.23758519005164475
27038,0.23758519005164475
14466,0.23758354022042105
6497,0.23758173854212283
4067,0.23754913971414765
3030,0.23754913971414765
18026,0.23753121537569577
17450,0.23753121537569577
6662,0.23751941886146122
18687,0.2374606280628289
17818,0.2374606280628289
13752,0.23742251099684886
12833,0.23742251099684886
24466,0.23742128869780985
23783,0.23742128869780985
1970,0.23740545704373212
15868,0.23739424803673106
16310,0.23739424803673106
771,0.23738014715670847
7326,0.23736770801319898
6625,0.2373619882680993
6237,0.2373619882680993
7125,0.23734048501160426
7626,0.23734048501160426
15436,0.23728102254268202
18421,0.23720848868743333
17400,0.23720848868743333
20011,0.23718381301295655
19706,0.23718381301295655
1620,0.23717229495652636
19636,0.23716415300836496
19937,0.23716415300836496
26349,0.23715824239454095
27257,0.23715824239454095
12112,0.23713064988204724
1542,0.2371187259811962
19741,0.23711598189358382
20035,0.23711598189358382
14634,0.23709144579648114
26456,0.23706696150524473
27368,0.23706696150524473
15182,0.23702947065021684
12852,0.23694172558042348
13737,0.23694172558042348
6624,0.2369000714867624
6236,0.2369000714867624
26307,0.23687796030019204
27154,0.23687796030019204
1974,0.23687613054546025
4628,0.23683538454149272
3618,0.23683538454149272
15703,0.2368226056691511
16041,0.2368226056691511
8851,0.2368020155320077
6255,0.2367988266356401
7053,0.23677208177094514
6818,0.23674210476195284
16251,0.23673528112993497
15959,0.23673528112993497
3596,0.23672965241572747
3558,0.2366799125852363
18098,0.23665541401224055
17164,0.23665541401224055
11953,0.23664424609539814
11144,0.23664424609539814
1145,0.23662913428028348
22005,0.23662411565583713
22590,0.23662411565583713
24474,0.23661149998331008
23760,0.23661149998331008
12175,0.2365934435764355
5324,0.23656988138150198
17206,0.23654204009079852
18224,0.23654204009079852
2924,0.23653831706418543
4591,0.23653283530830968
3546,0.23653283530830968
21477,0.2365215221204237
21772,0.2365215221204237
17346,0.236516084938869
18475,0.236516084938869
21904,0.23647914250175922
21415,0.23647914250175922
9742,0.23643551782290217
16057,0.23642604509233583
4037,0.23638835880303177
15577,0.23637098676413235
17887,0.23636206809892704
18883,0.23636206809892704
4079,0.236344622530986
3065,0.236344622530986
2060,0.23627576756910457
10581,0.2362551688100403
11410,0.2362551688100403
26314,0.23623316578873374
27165,0.23623316578873374
8347,0.23621107688450602
8961,0.23621107688450602
2654,0.2362097709189952
10759,0.2361888332001634
11561,0.2361888332001634
1220,0.236096996870267
25728,0.23607634439739653
24939,0.23607634439739653
16866,0.23606055157487754
12565,0.23605572412984693
9824,0.2360336758004675
17534,0.2360069612023047
18519,0.2360069612023047
7581,0.23599699402013868
10240,0.23596269535892073
11023,0.23596103754696046
11939,0.23596103754696046
10180,0.23595105952457826
10610,0.23591696357781486
11419,0.23591696357781486
6904,0.23588953918208744
7424,0.23588953918208744
21514,0.2358813136209733
21058,0.2358813136209733
15671,0.23584177491721137
16173,0.23584177491721137
26316,0.2358336024202572
27170,0.2358336024202572
23023,0.23576201627477567
22428,0.23576201627477567
8671,0.23575737281960157
8061,0.23575737281960157
17163,0.23571630775699454
18172,0.23571630775699454
6087,0.23569831893161816
27869,0.23569567945016504
26869,0.23569567945016504
3028,0.2356827231797809
4064,0.2356827231797809
22101,0.23563818025096228
22709,0.23563818025096228
13148,0.23560727957403288
23804,0.23558791076978622
24507,0.23558791076978622
10197,0.235528288683684
9487,0.235528288683684
2802,0.23550690262088178
2856,0.23549160343550007
4364,0.2354777486802946
3688,0.2354777486802946
5452,0.2354544509180161
14378,0.23544755258129546
6320,0.23542921284450402
3555,0.23541250274361045
4583,0.23541243145908508
7397,0.23540710541884088
2743,0.2353203832782462
4001,0.23529112224236964
967,0.2352541447605636
10957,0.23524777320675852
19779,0.23519957193687907
20090,0.23519957193687907
46,0.2351499814442696
148,0.2351499814442696
9509,0.23508528693680375
248,0.23506768289584865
9517,0.2350223365362987
13039,0.23500182696443278
22246,0.23498262600517522
22850,0.23498262600517522
5850,0.23495714847241905
5554,0.23495714847241905
21735,0.23495141319254864
21234,0.23495141319254864
8173,0.23485829967440663
17460,0.2347717268867816
17983,0.2347717268867816
9849,0.23472474543476826
525,0.23471651948979533
14335,0.23466613901481664
288,0.23466100978533527
191,0.23466100978533527
89,0.23466100978533527
14902,0.23464663991869852
23080,0.2346192157043206
22491,0.2346192157043206
14579,0.23460754662993707
11828,0.23460365914072084
17251,0.2345775980805314
18267,0.2345775980805314
20624,0.23444433661365938
20252,0.23444433661365938
12694,0.2344344543502398
11014,0.2344344543502398
6269,0.2343525498763206
22691,0.2342814130165065
22092,0.2342814130165065
23489,0.23423607044813394
24190,0.23423607044813394
16660,0.23422620624208343
20712,0.2342191754236605
20285,0.2342191754236605
13654,0.23418805472745186
12685,0.23418805472745186
26153,0.23413217647132573
25309,0.23413217647132573
23660,0.23405862925243437
24377,0.23405862925243437
24287,0.23401180987527698
23654,0.23401180987527698
17030,0.23396593403852525
18004,0.23396593403852525
18904,0.2339480437882358
17898,0.2339480437882358
11220,0.23392645332557888
10430,0.23392645332557888
5127,0.23388709873522281
1025,0.2338215661010971
5831,0.2338035381699936
5521,0.2338035381699936
27484,0.23373485870007935
26427,0.23373485870007935
12404,0.23371070721908704
13311,0.23371070721908704
25940,0.23370914677187535
25241,0.23370914677187535
14525,0.23368869916261986
4384,0.2336536658543361
11673,0.2336484435938815
10404,0.23364843014807868
11216,0.23364843014807868
2761,0.23359419518755828
3544,0.2335697214157647
4589,0.2335697214157647
21872,0.23351381355337092
21347,0.23351381355337092
15086,0.23342703879682447
7009,0.23337942178022483
7525,0.23337942178022483
17141,0.23337629292302564
18052,0.23337629292302564
1474,0.23328698239235923
2493,0.23328698239235923
5941,0.23328519990545216
5097,0.23326148232621208
10992,0.23325562628176763
7419,0.23323896659539262
2471,0.23322398958022947
23727,0.23321837199828796
24514,0.23321837199828796
18719,0.23321432922800808
17696,0.23321432922800808
24496,0.23320560866753448
23717,0.23320560866753448
6907,0.23306860380704345
795,0.2330382926308163
1889,0.2329978302192018
25091,0.23299657013280253
25848,0.23299657013280253
14857,0.23295667339690118
22490,0.23291227331816566
23079,0.23291227331816566
229,0.23290143246076317
127,0.23290143246076317
24254,0.2328640157609903
23545,0.2328640157609903
6855,0.2327680735756077
14446,0.23276640145230504
2838,0.23275804468158678
12178,0.232740872359197
16364,0.23268832218463908
2921,0.23266587041145975
13393,0.23263288929308135
27161,0.23257272303926074
26291,0.23257272303926074
12585,0.23250348228363338
22207,0.23249794209125976
22827,0.23249794209125976
24432,0.2324766425088045
23702,0.2324766425088045
15377,0.2324716720627965
4676,0.2324561527312985
14055,0.23241428853057197
13943,0.23241428853057197
14175,0.23241428853057197
4416,0.23239588538634157
14115,0.23237835822399322
13995,0.23237835822399322
10235,0.23228015112368497
24517,0.2322017067106727
23877,0.2322017067106727
22372,0.23219886318918423
22996,0.23219886318918423
18067,0.2321777931767172
17119,0.2321777931767172
13546,0.23214869177407074
1021,0.2321394426840367
20457,0.23211491572265697
20865,0.23211491572265697
11773,0.23203239092889477
10945,0.23203239092889477
3342,0.23188282322224613
4312,0.23188282322224613
18677,0.23186513356692184
17809,0.23186513356692184
9136,0.23176866522469106
3950,0.2317590899132463
637,0.23175408608336912
14362,0.2317441823971231
5121,0.23171010090330538
5325,0.23171010090330538
18949,0.23170669575508146
17936,0.23170669575508146
10979,0.23170662734024164
16377,0.23169719203510097
12049,0.23169652381392256
19674,0.23169242434499282
19958,0.23169242434499282
16019,0.23163358971714768
16512,0.23163358971714768
16646,0.2316106719681275
7679,0.2315908856960475
7155,0.2315908856960475
21756,0.2315660310623151
21243,0.2315660310623151
16416,0.2315503133234042
11097,0.23154019498836617
6678,0.23143703735993823
11357,0.23143094596943004
16817,0.23142450509247114
5651,0.2313842132180656
5942,0.2313842132180656
10220,0.23137549350320494
15098,0.2313505042376777
13666,0.23132198168468887
5593,0.2312835759106624
5028,0.2311952775561824
5230,0.2311952775561824
452,0.23116591561419148
9495,0.23115802598770097
9727,0.23114142831084325
9009,0.23114142831084325
479,0.2311400424935787
17812,0.23113971136650946
18832,0.23113971136650946
1679,0.23112531054502222
1636,0.23110444662308885
1319,0.23104336084409585
16644,0.23096165065054503
5399,0.23094686794566166
17722,0.23087644219537617
18748,0.23087644219537617
6902,0.2308658005759433
13097,0.23085581893773302
13929,0.23085300384360685
11596,0.2308352111619201
10797,0.2308352111619201
10906,0.23079442991497404
16035,0.2307595342424547
16563,0.2307595342424547
14535,0.23074752135029725
14958,0.23074574500664696
10400,0.23073295374644867
11203,0.23073295374644867
22892,0.23072734954105453
22306,0.23072734954105453
3266,0.23069160119621712
23100,0.23067347285349102
22479,0.23067347285349102
16985,0.23062881548938163
17984,0.23062881548938163
15325,0.23059736736407005
9151,0.23050102109215906
9879,0.23050102109215906
11949,0.23047888357713311
11140,0.23047888357713311
551,0.2304437430711586
6888,0.23042909916188375
10095,0.23041797847303383
9725,0.2303715537050356
11889,0.23036492114042173
13428,0.2303546185375352
10990,0.23030024594994236
5708,0.23029079522558984
5619,0.23028907015403965
17844,0.23028215942197794
18905,0.23028215942197794
10892,0.23024885936379175
20389,0.23024335382926084
20801,0.23024335382926084
6578,0.2302397205679541
6169,0.2302397205679541
16174,0.2302096239616769
21705,0.23020689196458416
21195,0.23020689196458416
2173,0.230191262094465
27300,0.23013911830789407
26378,0.23013911830789407
14977,0.23013504598803147
27585,0.22999509115174177
26658,0.22999509115174177
9160,0.22999051063883302
14576,0.22997378515812905
18014,0.22997112327851338
16999,0.22997112327851338
20428,0.22995746826814106
20817,0.22995746826814106
25664,0.22994375916356402
24842,0.22994375916356402
4564,0.22991650334633262
7870,0.2298710773418045
14572,0.22983273398306803
3846,0.2297958676224725
663,0.2297306800014115
6611,0.22972560671663747
4592,0.2297239153251579
19826,0.22971672935506773
20087,0.22971672935506773
17619,0.2296913308101824
18592,0.2296913308101824
1501,0.22968690058407937
17467,0.22967633064266593
18390,0.22967633064266593
9762,0.22958872650846635
13423,0.22957143514528316
3981,0.22956008077442827
26,0.22955078064085188
22178,0.22947030762874865
22792,0.22947030762874865
21063,0.22943465666500337
21577,0.22943465666500337
19521,0.22941027827825394
19317,0.22941027827825394
11795,0.22938968886417982
10962,0.22938968886417982
7421,0.22933776480435158
4749,0.22931303664791425
3732,0.22931303664791425
4390,0.22930445863065496
17682,0.22926977318884512
18697,0.22926977318884512
12549,0.22924945983594017
1978,0.22918731901177117
24695,0.2291797515418641
25462,0.2291797515418641
19911,0.22917074324274994
19622,0.22917074324274994
27042,0.22914272874039282
27928,0.22914272874039282
5857,0.22913795174408574
23551,0.22913691549243645
24273,0.22913691549243645
17756,0.22910262914566237
18862,0.22910262914566237
1307,0.22908061513877137
14440,0.22894868579397404
1391,0.2289036169469375
11881,0.22888465628462434
1764,0.2288128748327598
8791,0.22878821935970473
4570,0.2287827608255844
19048,0.2287767559357773
19151,0.2287767559357773
5756,0.22874504057571302
27516,0.2287382199182944
26546,0.2287382199182944
13700,0.22872728635561113
8241,0.22868993474674512
5379,0.22867658476436298
5182,0.22867658476436298
21850,0.22863787977781103
21334,0.22863787977781103
11647,0.22861909390559848
12619,0.22859837674895128
13538,0.22859837674895128
14563,0.22858774957634248
5120,0.22857908923325515
17261,0.22855650651290238
18277,0.22855650651290238
4884,0.22851617969350432
4984,0.22851617969350432
16092,0.22850628770403467
