dim,f,p
24256,73.55187529558293,8.486757181166727e-32
10501,73.549031248024,8.509630811896098e-32
11566,73.54842724943205,8.514496487991661e-32
27762,73.54636625394438,8.53112037084621e-32
26879,73.54636625394438,8.53112037084621e-32
19973,73.54507647531257,8.541540178535971e-32
19666,73.54507647531257,8.541540178535971e-32
14370,73.54305815300799,8.557871278920548e-32
20882,73.52563163910744,8.700182606219756e-32
20469,73.52563163910744,8.700182606219756e-32
5697,73.5215363255349,8.733968686460076e-32
5393,73.5215363255349,8.733968686460076e-32
26562,73.50818902496714,8.844997098538939e-32
27478,73.50818902496714,8.844997098538939e-32
198,73.50371460619948,8.88253242168653e-32
96,73.50371460619948,8.88253242168653e-32
295,73.50371460619948,8.88253242168653e-32
1713,73.47349899905889,9.140214471507402e-32
21359,73.47334736270068,9.14152633048484e-32
21862,73.47334736270068,9.14152633048484e-32
2821,73.46616493440439,9.203880340804322e-32
3854,73.46616493440439,9.203880340804322e-32
17142,73.46160701407271,9.243670350721097e-32
18167,73.46160701407271,9.243670350721097e-32
15622,73.45783862566289,9.276697828696019e-32
16674,73.45783862566289,9.276697828696019e-32
11185,73.45678893525958,9.285918695379603e-32
11765,73.45516114029489,9.300235989440198e-32
7296,73.44400042409448,9.398997023165834e-32
6394,73.44167823651205,9.419677573767919e-32
18919,73.4414674231224,9.421557253652729e-32
17960,73.4414674231224,9.421557253652729e-32
25887,73.43693915788376,9.462023473228481e-32
25039,73.43693915788376,9.462023473228481e-32
12645,73.42168680227154,9.599608024779978e-32
25286,73.41554712095287,9.655554845590228e-32
25836,73.41554712095287,9.655554845590228e-32
3181,73.41368686123168,9.672570477354076e-32
12933,73.40931500511445,9.712677688768175e-32
12014,73.40931500511445,9.712677688768175e-32
27601,73.40365809855368,9.764820999254222e-32
26748,73.40365809855368,9.764820999254222e-32
7953,73.39546357750903,9.840852366779076e-32
24831,73.39494233324511,9.845708629318234e-32
25644,73.39494233324511,9.845708629318234e-32
7285,73.39017864778886,9.89020159554927e-32
10540,73.38887732013562,9.902390989299308e-32
6879,73.38386244414971,9.94950555613518e-32
11390,73.37358441735667,1.0046769451535726e-31
6782,73.3675015930762,1.0104780585615395e-31
3893,73.36472837037029,1.013133960140965e-31
25453,73.36361029622644,1.014206709198021e-31
24704,73.36361029622644,1.014206709198021e-31
24612,73.36008564058082,1.01759592630493e-31
25391,73.36008564058082,1.01759592630493e-31
2578,73.35953527277263,1.0181261678213558e-31
8828,73.34599125246802,1.0312623877495004e-31
6781,73.3431602913521,1.0340294703608057e-31
3621,73.30612848366657,1.0709174573960893e-31
2513,73.30596679349425,1.0710813736792137e-31
24978,73.29123636059121,1.0861204392622393e-31
25569,73.29123636059121,1.0861204392622393e-31
27701,73.25180665664092,1.1274243907506003e-31
26779,73.25180665664092,1.1274243907506003e-31
7330,73.24821284564214,1.131266312944778e-31
3682,73.24328944756282,1.1365508937936299e-31
4661,73.24328944756282,1.1365508937936299e-31
4960,73.24287161081918,1.1370005189295465e-31
7539,73.21452584508887,1.1679221381542934e-31
12186,73.20048300840573,1.183551418911448e-31
6962,73.18361229241697,1.2026050848218562e-31
7455,73.18361229241697,1.2026050848218562e-31
6096,73.1810774805162,1.2054942897264666e-31
12215,73.1764157235953,1.2108259560402563e-31
13139,73.1764157235953,1.2108259560402563e-31
4512,73.16684450392759,1.221846671333537e-31
19618,73.15987277192578,1.229937364693498e-31
19907,73.15987277192578,1.229937364693498e-31
3166,73.15508516067842,1.235524416420528e-31
4157,73.15508516067842,1.235524416420528e-31
15014,73.14912209046491,1.2425187383769562e-31
7939,73.13407621984724,1.2603432729080285e-31
8552,73.13407621984724,1.2603432729080285e-31
27596,73.13391354279472,1.2605373848695215e-31
26661,73.13391354279472,1.2605373848695215e-31
1590,73.12856492737222,1.2669362309796356e-31
1888,73.12684949081833,1.2689953801581827e-31
2101,73.12684949081833,1.2689953801581827e-31
1742,73.09517083901089,1.3076290765010938e-31
19965,73.08679957501074,1.3180334277072703e-31
19659,73.08679957501074,1.3180334277072703e-31
3645,73.08633476479827,1.3186135457522276e-31
16762,73.08484841186703,1.3204703414085364e-31
19413,73.07403901178938,1.3340527031151413e-31
19214,73.07403901178938,1.3340527031151413e-31
21132,73.07261498803332,1.335852427188956e-31
21639,73.07261498803332,1.335852427188956e-31
4858,73.06881790128246,1.3406631860341493e-31
20123,73.06222048754938,1.3490631185747062e-31
19820,73.06222048754938,1.3490631185747062e-31
13673,73.05004090779082,1.3647089712302412e-31
11426,73.03797037445678,1.3803939006778383e-31
10617,73.03797037445678,1.3803939006778383e-31
3536,73.03254640491502,1.387500646937604e-31
20105,73.02119354441345,1.4024944637495882e-31
19795,73.02119354441345,1.4024944637495882e-31
14459,73.01487721375095,1.410906587325875e-31
8436,73.01203268739323,1.4147114153746306e-31
22912,73.00659515921849,1.4220132323075967e-31
22297,73.00659515921849,1.4220132323075967e-31
9700,72.99953055063844,1.4315563466697882e-31
20719,72.9979178465326,1.4337438125187837e-31
20310,72.9979178465326,1.4337438125187837e-31
2064,72.99501944403877,1.4376836066589674e-31
1789,72.99501944403877,1.4376836066589674e-31
2495,72.99501944403877,1.4376836066589674e-31
1759,72.99501944403877,1.4376836066589674e-31
9750,72.99213445005493,1.4416159340648855e-31
12575,72.97950404502284,1.458958636575301e-31
2259,72.97769591970396,1.4614583844932787e-31
5634,72.97084947742859,1.4709625509660888e-31
22423,72.95992666281388,1.4862537269577096e-31
22946,72.95992666281388,1.4862537269577096e-31
4771,72.95663197980102,1.49089720605521e-31
11255,72.95587872952588,1.49196086370635e-31
9020,72.95543451065676,1.4925884969664046e-31
6084,72.9511369572089,1.4986741357661666e-31
6498,72.9511369572089,1.4986741357661666e-31
17654,72.94752189719304,1.5038125412028374e-31
18678,72.94752189719304,1.5038125412028374e-31
19740,72.93075882115416,1.5278707811148768e-31
20033,72.93075882115416,1.5278707811148768e-31
26983,72.92619306975834,1.534489999867572e-31
27978,72.92619306975834,1.534489999867572e-31
19359,72.90898726773754,1.5596930768369771e-31
19555,72.90898726773754,1.5596930768369771e-31
15443,72.9069108142874,1.5627625485161337e-31
4042,72.89453258361948,1.5811862398106518e-31
19063,72.86028900206071,1.6332945436162491e-31
19164,72.86028900206071,1.6332945436162491e-31
8447,72.85802642678497,1.6367974100943073e-31
3825,72.85115357901947,1.6474839655307143e-31
2812,72.85115357901947,1.6474839655307143e-31
2857,72.83924154412135,1.6661715807247698e-31
3868,72.83924154412135,1.6661715807247698e-31
2682,72.79447555451755,1.7383170730789097e-31
9882,72.79061736567597,1.7446794277983938e-31
9153,72.79061736567597,1.7446794277983938e-31
14731,72.78324873707301,1.7568955101411736e-31
16910,72.7791821911161,1.763673852257319e-31
8854,72.7704512762287,1.7783155689248447e-31
16773,72.76492181666345,1.7876513082215996e-31
21356,72.7559497764934,1.802903849615897e-31
21910,72.7559497764934,1.802903849615897e-31
3144,72.74275699910339,1.8255685473831013e-31
23414,72.74009225082727,1.8301809841587887e-31
24120,72.74009225082727,1.8301809841587887e-31
6582,72.72355947594845,1.8590595034465257e-31
2243,72.71487462143845,1.8744119644704248e-31
16349,72.70600495723623,1.89022208709016e-31
8998,72.68405659406841,1.9299210227663468e-31
16464,72.6786666806223,1.9397969349172752e-31
21341,72.67818066520157,1.9406899406522618e-31
21855,72.67818066520157,1.9406899406522618e-31
6483,72.65896547545357,1.976327612055598e-31
24300,72.64583065968888,2.0010643832496696e-31
23872,72.64583065968888,2.0010643832496696e-31
17218,72.64146013602621,2.009363896316388e-31
18258,72.64146013602621,2.009363896316388e-31
10229,72.64010786038962,2.0119388050435047e-31
18988,72.63414200105542,2.02333805454003e-31
19088,72.63414200105542,2.02333805454003e-31
12243,72.63246088486638,2.026561899984426e-31
13154,72.63246088486638,2.026561899984426e-31
15936,72.63021767565932,2.0308716684019315e-31
16352,72.63021767565932,2.0308716684019315e-31
3876,72.61976974767032,2.0510659263404363e-31
15772,72.61041069210496,2.069326136523832e-31
21635,72.60403151541519,2.0818655330720165e-31
21146,72.60403151541519,2.0818655330720165e-31
6924,72.6035733943399,2.0827689719603405e-31
7430,72.6035733943399,2.0827689719603405e-31
13107,72.60149640104666,2.086869836415109e-31
2596,72.58971027539292,2.1102941414433503e-31
13214,72.57698848094408,2.1358734235009795e-31
7954,72.56787743129492,2.1543831731905623e-31
8560,72.56787743129492,2.1543831731905623e-31
1527,72.55958501317473,2.171369322706011e-31
1028,72.54653553843681,2.198371630964019e-31
8846,72.53772789326159,2.216786332992496e-31
14212,72.53377468768917,2.225101666530173e-31
14094,72.53377468768917,2.225101666530173e-31
13974,72.53377468768917,2.225101666530173e-31
18413,72.52104547608309,2.252089480209131e-31
17395,72.52104547608309,2.252089480209131e-31
19549,72.51623333631696,2.262377043427123e-31
19356,72.51623333631696,2.262377043427123e-31
8024,72.51475891251893,2.265538521513759e-31
9260,72.51475891251893,2.265538521513759e-31
23882,72.50758218082632,2.2809902099645044e-31
23183,72.50758218082632,2.2809902099645044e-31
27398,72.50647592617322,2.28338136832927e-31
26480,72.50647592617322,2.28338136832927e-31
1885,72.5002968555726,2.2967835798356417e-31
7151,72.49660353444129,2.30483183880069e-31
21528,72.49612874771894,2.305868510184349e-31
21041,72.49612874771894,2.305868510184349e-31
9850,72.4909166201063,2.317279636798911e-31
17190,72.48230799084195,2.33625075360329e-31
18214,72.48230799084195,2.33625075360329e-31
13499,72.47071199582157,2.3620511584177546e-31
5185,72.45579568399,2.395658823386955e-31
10504,72.45460521908316,2.3983615687045273e-31
4794,72.45295760743099,2.4021072218773388e-31
8564,72.43451420162693,2.444437844889492e-31
7958,72.43451420162693,2.444437844889492e-31
6738,72.42809693684015,2.459340915360047e-31
6321,72.42809693684015,2.459340915360047e-31
4261,72.41020927381558,2.501363882553655e-31
13135,72.40589923420357,2.5115963069493113e-31
26553,72.3968444781237,2.5332297696458095e-31
27524,72.3968444781237,2.5332297696458095e-31
14876,72.39533900508565,2.5368446561218647e-31
13672,72.39233478097798,2.54407372539879e-31
21051,72.39070339230346,2.548007972088274e-31
21527,72.39070339230346,2.548007972088274e-31
17197,72.37292294243247,2.5912840324089148e-31
18237,72.37292294243247,2.5912840324089148e-31
25778,72.36735095826835,2.60499654694829e-31
24966,72.36735095826835,2.60499654694829e-31
22845,72.36708878689984,2.605643529995546e-31
22230,72.36708878689984,2.605643529995546e-31
27387,72.35066921266171,2.6464855996391194e-31
26485,72.35066921266171,2.6464855996391194e-31
20255,72.33138099833671,2.695282228085248e-31
20657,72.33138099833671,2.695282228085248e-31
19358,72.32320975889344,2.716224954670544e-31
19575,72.32320975889344,2.716224954670544e-31
1553,72.31576849879539,2.735438406917841e-31
22094,72.31259371103526,2.7436770975577147e-31
22697,72.31259371103526,2.7436770975577147e-31
22429,72.30909726938437,2.752779228859694e-31
23076,72.30909726938437,2.752779228859694e-31
4495,72.30200308852042,2.771340160980833e-31
13770,72.2790018689551,2.832385345158543e-31
6744,72.27886685822527,2.8327476072816664e-31
17624,72.27320118475097,2.847991672991784e-31
18560,72.27320118475097,2.847991672991784e-31
8167,72.27143196490435,2.852768737689315e-31
27549,72.27049344320855,2.855306091373107e-31
26671,72.27049344320855,2.855306091373107e-31
9854,72.26610570261934,2.8671986248715885e-31
10675,72.26087564766027,2.881438944017684e-31
9924,72.26039575301301,2.88274913430387e-31
12197,72.25843872248946,2.8880983214156507e-31
5892,72.25349997283257,2.9016417024100663e-31
9467,72.25080258394418,2.909065486647039e-31
363,72.24753243682545,2.918091118216667e-31
10671,72.23343493121524,2.9573222618439846e-31
11464,72.23343493121524,2.9573222618439846e-31
11952,72.22846847239387,2.9712685055492736e-31
11143,72.22846847239387,2.9712685055492736e-31
5431,72.22707356351687,2.975197355579042e-31
5720,72.22707356351687,2.975197355579042e-31
2724,72.2254946393916,2.9796507697516287e-31
20578,72.22529825033513,2.9802051586726307e-31
20874,72.22529825033513,2.9802051586726307e-31
12169,72.21310415446176,3.014830976750488e-31
26769,72.202775105189,3.0444756620984646e-31
27693,72.202775105189,3.0444756620984646e-31
10929,72.19494569111245,3.0671405330716507e-31
11903,72.19452994450883,3.0683487616946954e-31
28043,72.18829465182485,3.0865268046325624e-31
28102,72.18829465182485,3.0865268046325624e-31
20741,72.1777539707209,3.117501981450741e-31
20352,72.1777539707209,3.117501981450741e-31
12783,72.15723081091738,3.1787073546957447e-31
13664,72.15723081091738,3.1787073546957447e-31
3581,72.15405524583933,3.1882845553761817e-31
12655,72.14507321187638,3.2155301540840342e-31
13594,72.14507321187638,3.2155301540840342e-31
21822,72.1442112047387,3.218157140770492e-31
21317,72.1442112047387,3.218157140770492e-31
7206,72.1272288027724,3.2703516185049e-31
21497,72.12402196429818,3.2803023388412826e-31
20988,72.12402196429818,3.2803023388412826e-31
22291,72.11755138315112,3.300472697331381e-31
22897,72.11755138315112,3.300472697331381e-31
4164,72.10481454986103,3.340539822354488e-31
26613,72.09795609798849,3.3623161804154084e-31
27080,72.09795609798849,3.3623161804154084e-31
11806,72.09581809794665,3.3691335742975487e-31
7632,72.08366891409598,3.4081368971835406e-31
7127,72.08366891409598,3.4081368971835406e-31
20112,72.0670514835376,3.4622176954208924e-31
19800,72.0670514835376,3.4622176954208924e-31
16770,72.06691675531663,3.462659654797542e-31
26974,72.0447595599463,3.536117165666773e-31
27860,72.0447595599463,3.536117165666773e-31
27171,72.04164051251111,3.5465821769102874e-31
26295,72.04164051251111,3.5465821769102874e-31
15763,72.03356227903906,3.5738305421002305e-31
15543,72.03356227903906,3.5738305421002305e-31
11060,72.03140037357531,3.5811582496908916e-31
18695,72.02784316778697,3.5932480207594792e-31
17882,72.02784316778697,3.5932480207594792e-31
21039,72.01616495780968,3.6332263149394533e-31
21524,72.01616495780968,3.6332263149394533e-31
4568,72.01205501776275,3.647401613749729e-31
5167,72.01176235391081,3.648413128043044e-31
4148,72.00503811580546,3.6717311394976034e-31
27653,71.9976432241754,3.697547052118179e-31
26695,71.9976432241754,3.697547052118179e-31
7933,71.99353485424413,3.711967976284104e-31
8551,71.99353485424413,3.711967976284104e-31
7108,71.98733015480518,3.733854062223981e-31
4356,71.98617767053707,3.737933465047997e-31
647,71.96572006178093,3.8110933101593954e-31
10530,71.96451914871425,3.8154322359709343e-31
16602,71.9631691912305,3.820315564956275e-31
5654,71.96298051971722,3.820998562285018e-31
3471,71.9583060695253,3.8379593062179705e-31
21435,71.95757486367295,3.84061921484347e-31
21968,71.95757486367295,3.84061921484347e-31
13119,71.9516228272786,3.8623396896019346e-31
26646,71.95150418919339,3.86277387705435e-31
27557,71.95150418919339,3.86277387705435e-31
836,71.9480166531876,3.8755592843469895e-31
209,71.9447981487956,3.8873959874652827e-31
107,71.9447981487956,3.8873959874652827e-31
13,71.9447981487956,3.8873959874652827e-31
2056,71.93706350686152,3.915989860759672e-31
15375,71.93567352942772,3.9211506771053588e-31
5,71.93308982525855,3.9307617468487054e-31
26852,71.92979931432045,3.9430361927432563e-31
27778,71.92979931432045,3.9430361927432563e-31
1901,71.90248976965906,4.046399361970694e-31
4691,71.90171976511299,4.049352708521396e-31
3691,71.90171976511299,4.049352708521396e-31
27909,71.89849555477115,4.061742588719689e-31
26951,71.89849555477115,4.061742588719689e-31
24210,71.89713264740124,4.066991321805898e-31
23511,71.89713264740124,4.066991321805898e-31
9181,71.87536858495251,4.151733175644811e-31
9892,71.87536858495251,4.151733175644811e-31
15978,71.86463678605902,4.1941673839564e-31
16306,71.86463678605902,4.1941673839564e-31
9154,71.86350765313786,4.198657206428534e-31
9884,71.86350765313786,4.198657206428534e-31
11371,71.86048351119156,4.210705946490083e-31
10557,71.86048351119156,4.210705946490083e-31
12790,71.85885716962022,4.217199893516559e-31
13694,71.85885716962022,4.217199893516559e-31
8169,71.84413346509925,4.276449347330689e-31
14588,71.83009129905525,4.3337321875498925e-31
14424,71.82877989101263,4.339120921586311e-31
22417,71.82794084479154,4.342572181003327e-31
23048,71.82794084479154,4.342572181003327e-31
2933,71.8143740444088,4.398759544041109e-31
839,71.81294100546684,4.404736844514744e-31
25009,71.80243325641288,4.448814397256983e-31
25840,71.80243325641288,4.448814397256983e-31
24278,71.79872515765909,4.464474150987364e-31
23553,71.79872515765909,4.464474150987364e-31
13317,71.77676210717605,4.558364370366073e-31
27545,71.76900521088778,4.591994539627418e-31
26640,71.76900521088778,4.591994539627418e-31
8905,71.75633612385222,4.6474563955875956e-31
7133,71.75153477980348,4.668650126887934e-31
23950,71.73307722719639,4.75102859647847e-31
23273,71.73307722719639,4.75102859647847e-31
19175,71.73041564717052,4.76302698485876e-31
19071,71.73041564717052,4.76302698485876e-31
14216,71.7237183916891,4.793352501751625e-31
13978,71.7237183916891,4.793352501751625e-31
14098,71.7237183916891,4.793352501751625e-31
19524,71.72115553441816,4.805008303761587e-31
19345,71.72115553441816,4.805008303761587e-31
15883,71.71730646350723,4.822567080558058e-31
16402,71.71730646350723,4.822567080558058e-31
10212,71.71134973073262,4.849867304553572e-31
2743,71.71033427608651,4.8545366275969476e-31
17453,71.70295549034665,4.888601587540165e-31
18445,71.70295549034665,4.888601587540165e-31
7021,71.6872035619474,4.962124629598594e-31
13089,71.68497083928943,4.9726351542017026e-31
7129,71.68355360683879,4.9793183216565125e-31
7634,71.68355360683879,4.9793183216565125e-31
5922,71.68201118728385,4.986602042793994e-31
5610,71.68201118728385,4.986602042793994e-31
27744,71.66623244877863,5.061728741889719e-31
26817,71.66623244877863,5.061728741889719e-31
2212,71.65210206681564,5.1299680862176205e-31
22488,71.65061059171292,5.137224316378491e-31
23077,71.65061059171292,5.137224316378491e-31
4500,71.61924108588993,5.292243868057942e-31
26204,71.61084164026384,5.334540435072514e-31
27127,71.61084164026384,5.334540435072514e-31
15637,71.60821192175595,5.34785215725098e-31
25189,71.60772547729917,5.3503181961695055e-31
25985,71.60772547729917,5.3503181961695055e-31
15716,71.60749486412871,5.351487691396881e-31
14288,71.60470220038292,5.365670289132618e-31
9444,71.59541069273385,5.413128726067672e-31
1714,71.59358553769339,5.4225003579250505e-31
12898,71.58916584004778,5.4452615217610175e-31
11998,71.58916584004778,5.4452615217610175e-31
19806,71.58125112181031,5.486261012022514e-31
20137,71.58125112181031,5.486261012022514e-31
2328,71.57930873616301,5.496369999840347e-31
8348,71.57865747796323,5.499763591251885e-31
8962,71.57865747796323,5.499763591251885e-31
13502,71.56286599585624,5.5826951578499715e-31
20511,71.5615363160325,5.589735055508709e-31
20871,71.5615363160325,5.589735055508709e-31
11359,71.55842133644363,5.606261903771013e-31
12030,71.54903320780991,5.656367973471446e-31
12165,71.54901581924125,5.6564611938613195e-31
25830,71.54617806062987,5.671695080624259e-31
25005,71.54617806062987,5.671695080624259e-31
16159,71.5458044783298,5.673703631617988e-31
24800,71.54501799317435,5.677934466171315e-31
25609,71.54501799317435,5.677934466171315e-31
6345,71.52019601914989,5.813097009642772e-31
20225,71.51705361063593,5.830436351161631e-31
20613,71.51705361063593,5.830436351161631e-31
12209,71.50988373762648,5.870192666219682e-31
13143,71.50988373762648,5.870192666219682e-31
4533,71.50151905519596,5.916917105086872e-31
15347,71.49066682338464,5.978091916400956e-31
25254,71.47049066573344,6.093513708792148e-31
25972,71.47049066573344,6.093513708792148e-31
10358,71.46959422505832,6.098693410470509e-31
9650,71.46959422505832,6.098693410470509e-31
7312,71.46776809898591,6.109258538867201e-31
21990,71.46691825601994,6.114181584414411e-31
22596,71.46691825601994,6.114181584414411e-31
13937,71.46388424029557,6.131789709885406e-31
14049,71.46388424029557,6.131789709885406e-31
14169,71.46388424029557,6.131789709885406e-31
4630,71.4622452867383,6.1413225951945234e-31
17358,71.43799732895717,6.284104968177265e-31
18361,71.43799732895717,6.284104968177265e-31
6338,71.43503757412077,6.301759248241507e-31
19378,71.41966535592273,6.3942526171291545e-31
19527,71.41966535592273,6.3942526171291545e-31
16549,71.41082028248206,6.448087195607012e-31
26491,71.4067844445517,6.472801356554794e-31
27382,71.4067844445517,6.472801356554794e-31
16913,71.40535847846746,6.481556155489904e-31
7222,71.38548859461713,6.604788693962247e-31
7732,71.38548859461713,6.604788693962247e-31
22381,71.37784925842678,6.652789311011668e-31
23026,71.37784925842678,6.652789311011668e-31
10025,71.36847408898798,6.712174158383182e-31
23163,71.36394429499992,6.7410568850230775e-31
22498,71.36394429499992,6.7410568850230775e-31
7404,71.35931573343768,6.770697851368805e-31
8524,71.35031761687523,6.828694902920126e-31
1440,71.32806967145865,6.9742366280518e-31
8535,71.3185341354894,7.03756283464505e-31
14946,71.30400698420539,7.13514662962339e-31
2958,71.28850082447877,7.240801351353931e-31
21906,71.2830330085636,7.278429758948376e-31
21416,71.2830330085636,7.278429758948376e-31
11602,71.26600715050255,7.396856296302551e-31
15415,71.25508101827474,7.4738689386883965e-31
24245,71.25142550437207,7.4998134945966285e-31
23561,71.25142550437207,7.4998134945966285e-31
2918,71.2405808183767,7.57731384675881e-31
4481,71.23718337027977,7.601757822331788e-31
15435,71.23577939389453,7.611882187710882e-31
27566,71.224949258561,7.690435437346967e-31
26649,71.224949258561,7.690435437346967e-31
14919,71.21364804213441,7.773270653196125e-31
12650,71.21022128752738,7.798563931547687e-31
24790,71.19862272720408,7.884787039244299e-31
25670,71.19862272720408,7.884787039244299e-31
3265,71.16432394268423,8.145385008621541e-31
7733,71.16258760091347,8.158804387553432e-31
7230,71.16258760091347,8.158804387553432e-31
17213,71.15504585332057,8.217348278397533e-31
18234,71.15504585332057,8.217348278397533e-31
26004,71.15266798964714,8.23589381439875e-31
25194,71.15266798964714,8.23589381439875e-31
8230,71.14857434429265,8.267919329812818e-31
22786,71.14103586388167,8.32722099586657e-31
22181,71.14103586388167,8.32722099586657e-31
3248,71.13992793171363,8.335972379872181e-31
4255,71.13992793171363,8.335972379872181e-31
27916,71.12343644847093,8.467329514341506e-31
27060,71.12343644847093,8.467329514341506e-31
1312,71.12286957874669,8.471881357569019e-31
3879,71.11510935540332,8.534441086800005e-31
14403,71.09188167186248,8.724469627944639e-31
15133,71.08311793417798,8.797262033394298e-31
1074,71.06741949713728,8.929177575657431e-31
11492,71.05506043329167,9.034423310718976e-31
16733,71.0474252693572,9.100061313684425e-31
15591,71.04353511791021,9.133687489823771e-31
12665,71.03171266733487,9.236644984688705e-31
13591,71.03171266733487,9.236644984688705e-31
5841,71.03034563853045,9.248624616645286e-31
16355,71.02094282909874,9.33144627343098e-31
6386,71.01388070529981,9.394138470813982e-31
4088,71.01176607930142,9.41299239792097e-31
3074,71.01176607930142,9.41299239792097e-31
18275,71.00942710072863,9.433890755925091e-31
17259,71.00942710072863,9.433890755925091e-31
3683,71.00133684676445,9.506534457408543e-31
3728,70.99370628518469,9.575563433926384e-31
22436,70.98872893013737,9.620860581641896e-31
23093,70.98872893013737,9.620860581641896e-31
26331,70.98132054737373,9.688679087608666e-31
27254,70.98132054737373,9.688679087608666e-31
18769,70.98103206685009,9.691329578726217e-31
17757,70.98103206685009,9.691329578726217e-31
8338,70.97472366764812,9.749471444703145e-31
8982,70.97472366764812,9.749471444703145e-31
13551,70.9706830410073,9.786895476470926e-31
14455,70.94438031153487,1.0034048559873843e-30
8073,70.93726767744675,1.0101948697111794e-30
1618,70.93177784555134,1.0154671164864814e-30
27214,70.92853560194034,1.0185937812771158e-30
26257,70.92853560194034,1.0185937812771158e-30
10537,70.92756498997163,1.019531665568769e-30
1903,70.9274622054338,1.019631034947514e-30
20315,70.92604842350536,1.0209988259674651e-30
20707,70.92604842350536,1.0209988259674651e-30
26078,70.91690565511517,1.0298886189598254e-30
25251,70.91690565511517,1.0298886189598254e-30
22368,70.91658007787048,1.030206612034346e-30
22986,70.91658007787048,1.030206612034346e-30
7781,70.907828301414,1.0387914394690721e-30
3870,70.88843639136793,1.0580693597069705e-30
7423,70.8774874439417,1.069111670310847e-30
6903,70.8774874439417,1.069111670310847e-30
6704,70.8725081907942,1.0741714605115566e-30
6289,70.8725081907942,1.0741714605115566e-30
8549,70.8679301029173,1.0788447407008104e-30
7931,70.8679301029173,1.0788447407008104e-30
10618,70.86530231859739,1.0815363503832933e-30
11427,70.86530231859739,1.0815363503832933e-30
10758,70.86516204959801,1.081680215121304e-30
11560,70.86516204959801,1.081680215121304e-30
20615,70.8638238375954,1.0830536949275324e-30
20227,70.8638238375954,1.0830536949275324e-30
175,70.86354733530212,1.0833377017736964e-30
73,70.86354733530212,1.0833377017736964e-30
274,70.86354733530212,1.0833377017736964e-30
20815,70.85747735186594,1.0895912426083048e-30
20427,70.85747735186594,1.0895912426083048e-30
21259,70.85116991810683,1.0961276910338648e-30
21784,70.85116991810683,1.0961276910338648e-30
10297,70.84815223854417,1.0992688028113028e-30
27334,70.8479175032706,1.0995135167491145e-30
26406,70.8479175032706,1.0995135167491145e-30
10922,70.84111986693097,1.1066238212306559e-30
24367,70.83693320387577,1.1110259360845178e-30
23655,70.83693320387577,1.1110259360845178e-30
11275,70.8343920460746,1.113706407823828e-30
21657,70.81464504243252,1.1347577631321775e-30
21159,70.81464504243252,1.1347577631321775e-30
9111,70.80143625963981,1.1490608417902515e-30
14050,70.78984556441624,1.1617603289810679e-30
14170,70.78984556441624,1.1617603289810679e-30
13938,70.78984556441624,1.1617603289810679e-30
22112,70.76741931193258,1.1867321166609445e-30
22731,70.76741931193258,1.1867321166609445e-30
9250,70.76559382027108,1.188788303079421e-30
8414,70.75965932930333,1.1954974272599446e-30
10412,70.75535044501414,1.2003924860817278e-30
11241,70.75535044501414,1.2003924860817278e-30
10691,70.73996661884722,1.218033331030159e-30
19005,70.73334348031456,1.2257078481610795e-30
19106,70.73334348031456,1.2257078481610795e-30
1495,70.73322307447765,1.2258478145665028e-30
16744,70.7269415199717,1.2331720688689977e-30
27831,70.72541618437477,1.2349571994760073e-30
26954,70.72541618437477,1.2349571994760073e-30
27299,70.7193227967766,1.2421142503138566e-30
26410,70.7193227967766,1.2421142503138566e-30
19687,70.708331547524,1.2551292661453201e-30
19987,70.708331547524,1.2551292661453201e-30
7207,70.70437659936321,1.2598457354381889e-30
4256,70.70339289410482,1.2610216040257076e-30
15005,70.68962784768264,1.2775912858282277e-30
10588,70.68585292951344,1.2821732961157678e-30
11405,70.68585292951344,1.2821732961157678e-30
17361,70.6832524031008,1.285339388728759e-30
18367,70.6832524031008,1.285339388728759e-30
3064,70.67628503953311,1.2938606406160263e-30
16489,70.66110758273689,1.3126192605564451e-30
19579,70.65946573717841,1.314664748395348e-30
19881,70.65946573717841,1.314664748395348e-30
22581,70.65745344915092,1.3171761020720554e-30
22268,70.65745344915092,1.3171761020720554e-30
13066,70.65105572966489,1.3251924550623159e-30
22056,70.61916393509527,1.3658871736559368e-30
22637,70.61916393509527,1.3658871736559368e-30
24582,70.60387214918954,1.3858411422191999e-30
25380,70.60387214918954,1.3858411422191999e-30
21265,70.60029065557178,1.3905565751298812e-30
21791,70.60029065557178,1.3905565751298812e-30
14441,70.59475570847559,1.3978755478358009e-30
16891,70.58857233711058,1.4060975457016238e-30
8907,70.57948336995986,1.4182710347787128e-30
524,70.57552126920338,1.423610711092465e-30
25586,70.56754658214815,1.4344191796420143e-30
24759,70.56754658214815,1.4344191796420143e-30
1401,70.56417061917493,1.439019487046191e-30
4688,70.56211385447892,1.4418294036458575e-30
11232,70.56069307381628,1.4437736558183875e-30
10409,70.56069307381628,1.4437736558183875e-30
15139,70.55989702263425,1.4448641502311472e-30
2753,70.55457906534564,1.4521702893065024e-30
6396,70.55222565687455,1.4554153379766309e-30
15444,70.54921640770375,1.4595752815158383e-30
16805,70.53842432471895,1.4745922058941543e-30
21300,70.52863371413363,1.4883493286321558e-30
21771,70.52863371413363,1.4883493286321558e-30
21725,70.51942300606296,1.501408848353174e-30
21175,70.51942300606296,1.501408848353174e-30
19225,70.51788055714358,1.5036070122715662e-30
